stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1430,1430,Albereda - Illes Canàries,,4372037.03625,727058.582625,,,0,
1431,1431,Tirso de Molina - Pius XII,,4373128.628625,724286.18675,,,0,
1432,1432,Tirso de Molina - Mestre Rodrigo,,4372922.628125,723949.058375,,,0,
1435,1435,Tres Creus - Prínceps de Mònaco,,4371553.6,723133.249,,,0,
1436,1436,Ausiàs March - Doctor Waksman,,4370680.513875,725853.754,,,0,
1438,1438,Doctor Tomás Sala - Gaspar Aguilar,,4369887.101125,724179.831875,,,0,
144,144,Doctor Manuel Candela (parell) - Rodríguez de Cepeda,,4372099.45375,727963.353375,,,0,
1440,1440,Sant Marcel·lí,,4369665.066375,724504.7325,,,0,
1441,1441,Doctor Tomás Sala (parell) - Sant Vicent Màrtir,,4369573.559375,724850.778,,,0,
1442,1442,Doctor Tomás Sala (imparell) - Sant Vicent Màrtir,,4369617.9755,724844.463,,,0,
1443,1443,Doctor Tomás Sala - Carters,,4369697.099125,724550.73225,,,0,
1444,1444,Doctor Tomás Sala - Jerónima Galés,,4369840.987375,724288.18025,,,0,
1448,1448,Camp de Túria - Mestre Rodrigo,,4374706.525,723013.523,,,0,
145,145,Doctor Manuel Candela (parell) - Blasco Ibáñez,,4372603.588875,728106.7455,,,0,
1461,1461,França (imparell) - Albereda,,4371322.642375,727421.78975,,,0,
1462,1462,Albereda - Pont del Regne,,4371271.27075,727412.97375,,,0,
1463,1463,Malilla (imparell) - Illa Formentera,,4369629.093125,725450.932,,,0,
1464,1464,Malilla (imparell) - Illa Cabrera,,4369922.751,725504.472,,,0,
1465,1465,Malilla (imparell) - Centre de Salut,,4370098.23425,725526.348,,,0,
1472,1472,Pius IX - Salvador Perles,,4369210.654875,724273.138375,,,0,
1473,1473,Pius IX - Cabanilles,,4369421.9,724340.255,,,0,
1474,1474,Camí Vell Picassent - Accés Cementeri,,4369481.151,723999.393,,,0,
1475,1475,Tanatori Municipal,,4369164.052,723920.317,,,0,
1485,1485,Palmaret - Rosa dels Vents (davant),,4377333.22075,725114.5455,,,0,
1489,1489,Tarongers - Facultat de Magisteri,,4373424.876625,728169.18825,,,0,
